Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4882420,-,b'Caldas',b'Colombia',5.66,-74.97,-5,871,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,Clearsky GHI,Clearsky DNI,GHI,DNI,Clearsky DHI,Temperature,Solar Zenith Angle,Surface Albedo
2022,1,15,23,0,0,0,0,0,0,0,20.700000000000003,157.25,0.14
2022,1,16,0,0,0,0,0,0,0,0,20.5,164.55,0.14
2022,1,16,1,0,0,0,0,0,0,0,20.400000000000002,160.43,0.14
2022,1,16,2,0,0,0,0,0,0,0,20.3,149.19,0.14
2022,1,16,3,0,0,0,0,0,0,0,20.200000000000003,136,0.14
2022,1,16,4,0,0,0,0,0,0,0,20.1,122.22,0.14
2022,1,16,5,0,0,0,0,0,0,0,19.900000000000002,108.25,0.14
2022,1,16,6,0,0,0,0,0,0,0,19.8,94.25,0.14
2022,1,16,7,0,66,104,220,66,5,67,20.900000000000002,80.27,0.14
2022,1,16,8,0,128,334,519,334,519,128,23.3,66.67,0.14
2022,1,16,9,0,151,563,694,563,694,151,25.3,53.53,0.14
2022,1,16,10,0,373,754,800,502,172,154,27,41.410000000000004,0.14
2022,1,16,11,0,489,883,852,615,148,157,28.400000000000002,31.54,0.14
2022,1,16,12,0,153,938,878,938,878,153,29.400000000000002,26.61,0.14
2022,1,16,13,0,462,920,902,773,356,133,30,29.23,0.14
2022,1,16,14,0,265,819,884,266,1,122,30,37.86,0.14
2022,1,16,15,0,333,652,838,554,340,108,29.5,49.45,0.14
2022,1,16,16,0,90,434,741,434,741,90,28.8,62.34,0.14
2022,1,16,17,0,62,193,536,193,536,62,27.1,75.84,0.14
2022,1,16,18,0,0,0,0,0,0,0,24.700000000000003,89.36,0.14
2022,1,16,19,0,0,0,0,0,0,0,23.3,103.73,0.15
2022,1,16,20,0,0,0,0,0,0,0,22.5,117.73,0.15
2022,1,16,21,0,0,0,0,0,0,0,22.200000000000003,131.62,0.15
2022,1,16,22,0,0,0,0,0,0,0,21.900000000000002,145.1,0.15
2022,1,16,23,0,0,0,0,0,0,0,21.700000000000003,157.31,0.15
2022,1,17,0,0,0,0,0,0,0,0,21.3,164.73,0.15
2022,1,17,1,0,0,0,0,0,0,0,21,160.63,0.15
2022,1,17,2,0,0,0,0,0,0,0,21,149.34,0.15
2022,1,17,3,0,0,0,0,0,0,0,21.1,136.12,0.15
2022,1,17,4,0,0,0,0,0,0,0,20.900000000000002,122.32000000000001,0.15
2022,1,17,5,0,0,0,0,0,0,0,20.6,108.33,0.15
2022,1,17,6,0,0,0,0,0,0,0,20.5,94.31,0.15
2022,1,17,7,0,6,108,258,6,0,64,21.1,80.31,0.15
2022,1,17,8,0,6,338,570,6,0,113,22,66.69,0.15
2022,1,17,9,0,50,566,718,50,0,139,23.6,53.52,0.15
2022,1,17,10,0,134,744,762,134,0,172,25.700000000000003,41.35,0.15
2022,1,17,11,0,460,872,805,552,108,185,26.900000000000002,31.42,0.15
2022,1,17,12,0,401,926,826,406,5,186,27.400000000000002,26.42,0.15
2022,1,17,13,0,169,906,843,906,843,169,27.700000000000003,29.02,0.15
2022,1,17,14,0,151,809,831,809,831,151,27.6,37.67,0.15
2022,1,17,15,0,134,643,780,643,780,134,27,49.29,0.15
2022,1,17,16,0,112,426,674,426,674,112,26,62.2,0.15
2022,1,17,17,0,76,188,455,188,455,76,24.5,75.73,0.15
2022,1,17,18,0,0,0,0,0,0,0,22.900000000000002,89.27,0.15
2022,1,17,19,0,0,0,0,0,0,0,22.1,103.65,0.15
2022,1,17,20,0,0,0,0,0,0,0,21.700000000000003,117.67,0.15
2022,1,17,21,0,0,0,0,0,0,0,21.5,131.58,0.15
2022,1,17,22,0,0,0,0,0,0,0,21.200000000000003,145.1,0.15
2022,1,17,23,0,0,0,0,0,0,0,21,157.38,0.15
2022,1,18,0,0,0,0,0,0,0,0,20.900000000000002,164.91,0.15
2022,1,18,1,0,0,0,0,0,0,0,20.8,160.83,0.15
2022,1,18,2,0,0,0,0,0,0,0,20.700000000000003,149.5,0.15
2022,1,18,3,0,0,0,0,0,0,0,20.6,136.24,0.15
2022,1,18,4,0,0,0,0,0,0,0,20.5,122.42,0.15
2022,1,18,5,0,0,0,0,0,0,0,20.200000000000003,108.41,0.15
2022,1,18,6,0,0,0,0,0,0,0,19.8,94.37,0.15
2022,1,18,7,0,4,108,239,4,0,68,21,80.35000000000001,0.15
2022,1,18,8,0,182,338,539,186,10,125,22.6,66.71000000000001,0.15
2022,1,18,9,0,176,566,700,176,0,150,24.400000000000002,53.51,0.15
2022,1,18,10,0,359,741,724,372,17,197,25.6,41.300000000000004,0.15
2022,1,18,11,0,396,868,779,403,9,202,26.1,31.3,0.15
2022,1,18,12,0,487,922,804,811,361,201,26.3,26.22,0.15
2022,1,18,13,0,234,898,801,234,0,196,26.400000000000002,28.8,0.15
2022,1,18,14,0,178,801,785,801,785,178,26.200000000000003,37.480000000000004,0.15
2022,1,18,15,0,352,637,737,558,314,155,25.6,49.13,0.15
2022,1,18,16,0,125,422,634,422,634,125,24.700000000000003,62.07,0.15
2022,1,18,17,0,82,187,424,187,424,82,23.700000000000003,75.61,0.15
2022,1,18,18,0,0,0,0,0,0,0,22.8,89.18,0.15
2022,1,18,19,0,0,0,0,0,0,0,22.400000000000002,103.57000000000001,0.15
2022,1,18,20,0,0,0,0,0,0,0,22,117.62,0.15
2022,1,18,21,0,0,0,0,0,0,0,21.700000000000003,131.55,0.15
2022,1,18,22,0,0,0,0,0,0,0,21.6,145.1,0.15
2022,1,18,23,0,0,0,0,0,0,0,21.400000000000002,157.45000000000002,0.15
2022,1,19,0,0,0,0,0,0,0,0,21,165.1,0.15
2022,1,19,1,0,0,0,0,0,0,0,20.700000000000003,161.03,0.15
2022,1,19,2,0,0,0,0,0,0,0,20.400000000000002,149.65,0.15
2022,1,19,3,0,0,0,0,0,0,0,20.3,136.36,0.15
2022,1,19,4,0,0,0,0,0,0,0,20.1,122.52,0.15
2022,1,19,5,0,0,0,0,0,0,0,20.1,108.48,0.15
2022,1,19,6,0,0,0,0,0,0,0,20.200000000000003,94.43,0.15
2022,1,19,7,0,58,113,329,113,329,58,21.400000000000002,80.39,0.15
2022,1,19,8,0,217,351,649,233,41,95,23.1,66.72,0.15
2022,1,19,9,0,335,587,807,386,87,106,25.8,53.49,0.15
2022,1,19,10,0,104,782,901,782,901,104,27.700000000000003,41.230000000000004,0.15
2022,1,19,11,0,410,913,943,425,17,106,29.1,31.17,0.15
2022,1,19,12,0,484,970,961,772,321,106,30.1,26.02,0.15
2022,1,19,13,0,487,945,951,738,286,109,30.6,28.580000000000002,0.15
2022,1,19,14,0,107,841,923,841,923,107,30.6,37.29,0.15
2022,1,19,15,0,102,670,865,670,865,102,30.1,48.97,0.15
2022,1,19,16,0,90,447,759,447,759,90,29.3,61.940000000000005,0.15
2022,1,19,17,0,66,201,538,201,538,66,27.700000000000003,75.5,0.15
2022,1,19,18,0,0,0,0,0,0,0,25.700000000000003,89.10000000000001,0.15
2022,1,19,19,0,0,0,0,0,0,0,24.700000000000003,103.49000000000001,0.15
2022,1,19,20,0,0,0,0,0,0,0,23.900000000000002,117.56,0.15
2022,1,19,21,0,0,0,0,0,0,0,23.200000000000003,131.52,0.15
2022,1,19,22,0,0,0,0,0,0,0,22.700000000000003,145.11,0.15
2022,1,19,23,0,0,0,0,0,0,0,22.3,157.53,0.15
2022,1,20,0,0,0,0,0,0,0,0,21.900000000000002,165.3,0.15
2022,1,20,1,0,0,0,0,0,0,0,21.700000000000003,161.24,0.15
2022,1,20,2,0,0,0,0,0,0,0,21.1,149.8,0.15
2022,1,20,3,0,0,0,0,0,0,0,20.400000000000002,136.48,0.15
2022,1,20,4,0,0,0,0,0,0,0,19.8,122.61,0.15
2022,1,20,5,0,0,0,0,0,0,0,19.400000000000002,108.56,0.15
2022,1,20,6,0,0,0,0,0,0,0,19.400000000000002,94.48,0.15
2022,1,20,7,0,51,119,404,119,404,51,21.900000000000002,80.42,0.15
2022,1,20,8,0,86,359,691,359,691,86,25.1,66.73,0.15
2022,1,20,9,0,45,593,821,45,0,104,27.1,53.46,0.15
2022,1,20,10,0,386,782,877,430,58,121,28.700000000000003,41.160000000000004,0.15
2022,1,20,11,0,278,910,914,278,1,127,29.8,31.04,0.15
2022,1,20,12,0,130,964,926,964,926,130,30.6,25.810000000000002,0.15
2022,1,20,13,0,132,936,913,936,913,132,31,28.36,0.15
2022,1,20,14,0,129,832,881,832,881,129,31,37.1,0.15
2022,1,20,15,0,119,662,825,662,825,119,30.6,48.81,0.15
2022,1,20,16,0,103,442,718,442,718,103,29.8,61.800000000000004,0.15
2022,1,20,17,0,73,198,497,198,497,73,28.200000000000003,75.39,0.15
2022,1,20,18,0,0,0,0,0,0,0,27,89.02,0.15
2022,1,20,19,0,0,0,0,0,0,0,26,103.42,0.15
2022,1,20,20,0,0,0,0,0,0,0,24.8,117.51,0.15
2022,1,20,21,0,0,0,0,0,0,0,23.6,131.49,0.15
2022,1,20,22,0,0,0,0,0,0,0,22.8,145.12,0.15
2022,1,20,23,0,0,0,0,0,0,0,22.6,157.61,0.15
2022,1,21,0,0,0,0,0,0,0,0,22.700000000000003,165.5,0.15
2022,1,21,1,0,0,0,0,0,0,0,22.5,161.45000000000002,0.15
2022,1,21,2,0,0,0,0,0,0,0,21.5,149.96,0.15
2022,1,21,3,0,0,0,0,0,0,0,20.900000000000002,136.6,0.15
2022,1,21,4,0,0,0,0,0,0,0,20.5,122.7,0.15
2022,1,21,5,0,0,0,0,0,0,0,20.200000000000003,108.62,0.15
2022,1,21,6,0,0,0,0,0,0,0,20.1,94.53,0.15
2022,1,21,7,0,47,113,344,47,0,56,21.3,80.45,0.15
2022,1,21,8,0,125,353,656,125,1,94,24,66.73,0.15
2022,1,21,9,0,241,587,801,493,423,110,26.700000000000003,53.44,0.15
2022,1,21,10,0,223,781,882,227,6,117,28.700000000000003,41.09,0.15
2022,1,21,11,0,126,913,925,849,843,119,30.200000000000003,30.900000000000002,0.15
2022,1,21,12,0,117,970,944,899,867,118,31.3,25.6,0.15
2022,1,21,13,0,126,945,940,874,848,116,31.900000000000002,28.13,0.15
2022,1,21,14,0,216,846,919,773,697,111,32,36.9,0.15
2022,1,21,15,0,256,676,869,565,468,102,31.6,48.65,0.15
2022,1,21,16,0,217,454,770,254,77,89,30.700000000000003,61.67,0.15
2022,1,21,17,0,131,207,560,157,100,65,28.400000000000002,75.28,0.15
2022,1,21,18,0,5,10,52,5,0,9,25.6,88.94,0.15
2022,1,21,19,0,0,0,0,0,0,0,24,103.35000000000001,0.15
2022,1,21,20,0,0,0,0,0,0,0,23,117.46000000000001,0.15
2022,1,21,21,0,0,0,0,0,0,0,22.700000000000003,131.47,0.15
2022,1,21,22,0,0,0,0,0,0,0,22.5,145.13,0.15
2022,1,21,23,0,0,0,0,0,0,0,21.900000000000002,157.69,0.15
2022,1,22,0,0,0,0,0,0,0,0,21.6,165.71,0.15
2022,1,22,1,0,0,0,0,0,0,0,21.700000000000003,161.66,0.15
2022,1,22,2,0,0,0,0,0,0,0,21.8,150.11,0.15
2022,1,22,3,0,0,0,0,0,0,0,21.400000000000002,136.71,0.15
2022,1,22,4,0,0,0,0,0,0,0,20.900000000000002,122.79,0.15
2022,1,22,5,0,0,0,0,0,0,0,20.200000000000003,108.69,0.15
2022,1,22,6,0,0,0,0,0,0,0,20,94.58,0.15
2022,1,22,7,0,3,110,293,3,0,62,21,80.47,0.15
2022,1,22,8,0,14,346,605,14,0,107,22,66.73,0.15
2022,1,22,9,0,219,581,767,220,1,124,23.900000000000002,53.4,0.15
2022,1,22,10,0,395,758,775,685,384,173,26.8,41.01,0.15
2022,1,22,11,0,169,891,840,891,840,169,29,30.75,0.15
2022,1,22,12,0,162,950,872,950,872,162,30.1,25.38,0.15
2022,1,22,13,0,235,898,750,898,750,235,30.6,27.89,0.15
2022,1,22,14,0,214,802,733,802,733,214,30,36.71,0.15
2022,1,22,15,0,186,638,682,638,682,186,28.900000000000002,48.49,0.15
2022,1,22,16,0,238,423,568,367,270,152,27.5,61.54,0.15
2022,1,22,17,0,78,188,339,78,0,101,25.900000000000002,75.17,0.15
2022,1,22,18,0,4,7,4,4,0,7,24.5,88.86,0.15
2022,1,22,19,0,0,0,0,0,0,0,23.6,103.28,0.15
2022,1,22,20,0,0,0,0,0,0,0,23,117.41,0.15
2022,1,22,21,0,0,0,0,0,0,0,22.6,131.45,0.15
2022,1,22,22,0,0,0,0,0,0,0,22.200000000000003,145.15,0.15
2022,1,22,23,0,0,0,0,0,0,0,21.700000000000003,157.78,0.15
2022,1,23,0,0,0,0,0,0,0,0,21.3,165.92000000000002,0.15
2022,1,23,1,0,0,0,0,0,0,0,20.900000000000002,161.87,0.15
2022,1,23,2,0,0,0,0,0,0,0,20.6,150.26,0.15
2022,1,23,3,0,0,0,0,0,0,0,20.5,136.82,0.15
2022,1,23,4,0,0,0,0,0,0,0,20.5,122.87,0.15
2022,1,23,5,0,0,0,0,0,0,0,20.400000000000002,108.75,0.15
2022,1,23,6,0,0,0,0,0,0,0,20.5,94.62,0.15
2022,1,23,7,0,18,105,219,18,0,69,21,80.5,0.15
2022,1,23,8,0,152,336,526,154,3,128,21.5,66.73,0.15
2022,1,23,9,0,334,567,687,489,261,157,22.900000000000002,53.370000000000005,0.15
2022,1,23,10,0,412,761,795,648,313,161,25.200000000000003,40.93,0.15
2022,1,23,11,0,453,898,868,764,361,151,27.6,30.6,0.15
2022,1,23,12,0,497,958,906,777,309,139,29.3,25.150000000000002,0.15
2022,1,23,13,0,492,940,919,739,279,126,30.1,27.66,0.15
2022,1,23,14,0,447,841,902,558,138,116,30.3,36.51,0.15
2022,1,23,15,0,310,674,856,379,103,104,29.8,48.33,0.15
2022,1,23,16,0,191,454,761,209,37,90,28.700000000000003,61.410000000000004,0.15
2022,1,23,17,0,7,209,557,7,0,65,26.8,75.07000000000001,0.15
2022,1,23,18,0,5,12,46,5,0,11,24.8,88.78,0.15
2022,1,23,19,0,0,0,0,0,0,0,24,103.22,0.15
2022,1,23,20,0,0,0,0,0,0,0,23.8,117.37,0.15
2022,1,23,21,0,0,0,0,0,0,0,23.8,131.43,0.15
2022,1,23,22,0,0,0,0,0,0,0,23.6,145.17000000000002,0.15
2022,1,23,23,0,0,0,0,0,0,0,23.3,157.87,0.15
2022,1,24,0,0,0,0,0,0,0,0,23,166.14000000000001,0.15
2022,1,24,1,0,0,0,0,0,0,0,22.6,162.09,0.15
2022,1,24,2,0,0,0,0,0,0,0,22.200000000000003,150.41,0.15
2022,1,24,3,0,0,0,0,0,0,0,21.8,136.93,0.15
2022,1,24,4,0,0,0,0,0,0,0,21.5,122.95,0.15
2022,1,24,5,0,0,0,0,0,0,0,21.1,108.81,0.15
2022,1,24,6,0,0,0,0,0,0,0,21,94.66,0.15
2022,1,24,7,0,96,104,201,104,46,71,21.700000000000003,80.51,0.15
2022,1,24,8,0,134,337,521,139,13,131,23.400000000000002,66.72,0.15
2022,1,24,9,0,160,569,690,163,5,157,25.6,53.33,0.15
2022,1,24,10,0,219,774,841,222,4,137,27.200000000000003,40.84,0.15
2022,1,24,11,0,367,902,874,370,3,149,28.8,30.44,0.15
2022,1,24,12,0,378,956,883,381,3,155,29.8,24.92,0.15
2022,1,24,13,0,516,916,807,649,150,200,30.1,27.42,0.15
2022,1,24,14,0,434,813,767,487,66,196,30.1,36.31,0.15
2022,1,24,15,0,179,647,701,647,701,179,29.6,48.17,0.15
2022,1,24,16,0,153,429,573,429,573,153,28.8,61.28,0.15
2022,1,24,17,0,103,192,342,192,342,103,27.3,74.96000000000001,0.15
2022,1,24,18,0,8,8,10,8,10,8,25.400000000000002,88.71000000000001,0.15
2022,1,24,19,0,0,0,0,0,0,0,24.3,103.16,0.15
2022,1,24,20,0,0,0,0,0,0,0,23.6,117.33,0.15
2022,1,24,21,0,0,0,0,0,0,0,23.1,131.42000000000002,0.15
2022,1,24,22,0,0,0,0,0,0,0,22.700000000000003,145.20000000000002,0.15
2022,1,24,23,0,0,0,0,0,0,0,22.5,157.96,0.15
2022,1,25,0,0,0,0,0,0,0,0,22.1,166.37,0.15
2022,1,25,1,0,0,0,0,0,0,0,21.8,162.31,0.15
2022,1,25,2,0,0,0,0,0,0,0,21.5,150.56,0.15
2022,1,25,3,0,0,0,0,0,0,0,21.200000000000003,137.04,0.15
2022,1,25,4,0,0,0,0,0,0,0,20.900000000000002,123.03,0.15
2022,1,25,5,0,0,0,0,0,0,0,20.700000000000003,108.87,0.15
2022,1,25,6,0,0,0,0,0,0,0,20.5,94.7,0.15
2022,1,25,7,0,3,104,219,3,0,68,20.8,80.53,0.15
2022,1,25,8,0,192,332,492,219,67,138,21,66.71000000000001,0.15
2022,1,25,9,0,15,558,633,15,0,180,21.900000000000002,53.28,0.15
2022,1,25,10,0,258,742,692,262,6,218,23.700000000000003,40.75,0.15
2022,1,25,11,0,36,873,748,36,0,227,26.1,30.28,0.15
2022,1,25,12,0,107,932,782,107,0,222,27.400000000000002,24.68,0.15
2022,1,25,13,0,259,917,808,263,4,199,27.6,27.17,0.15
2022,1,25,14,0,403,824,800,527,154,177,27.400000000000002,36.11,0.15
2022,1,25,15,0,311,660,754,529,327,156,27.200000000000003,48.01,0.15
2022,1,25,16,0,222,443,649,375,318,130,26.6,61.15,0.15
2022,1,25,17,0,88,202,439,202,439,88,25.3,74.86,0.15
2022,1,25,18,0,6,11,26,6,0,10,23.6,88.63,0.15
2022,1,25,19,0,0,0,0,0,0,0,22.6,103.10000000000001,0.15
2022,1,25,20,0,0,0,0,0,0,0,22,117.29,0.15
2022,1,25,21,0,0,0,0,0,0,0,21.6,131.4,0.15
2022,1,25,22,0,0,0,0,0,0,0,21.3,145.22,0.15
2022,1,25,23,0,0,0,0,0,0,0,21,158.06,0.15
2022,1,26,0,0,0,0,0,0,0,0,20.900000000000002,166.6,0.15
2022,1,26,1,0,0,0,0,0,0,0,20.700000000000003,162.53,0.15
2022,1,26,2,0,0,0,0,0,0,0,20.3,150.70000000000002,0.15
2022,1,26,3,0,0,0,0,0,0,0,20.1,137.15,0.15
2022,1,26,4,0,0,0,0,0,0,0,19.900000000000002,123.11,0.15
2022,1,26,5,0,0,0,0,0,0,0,19.700000000000003,108.93,0.15
2022,1,26,6,0,0,0,0,0,0,0,19.900000000000002,94.73,0.15
2022,1,26,7,0,53,103,183,54,2,73,20.8,80.54,0.15
2022,1,26,8,0,110,333,470,111,3,148,22,66.69,0.15
2022,1,26,9,0,131,568,652,132,2,178,25,53.24,0.15
2022,1,26,10,0,295,770,787,306,15,173,26.900000000000002,40.65,0.15
2022,1,26,11,0,274,905,851,278,4,169,28.1,30.11,0.15
2022,1,26,12,0,362,965,879,381,21,165,28.8,24.44,0.15
2022,1,26,13,0,446,942,876,588,159,161,28.900000000000002,26.92,0.15
2022,1,26,14,0,328,844,859,706,467,148,28.700000000000003,35.910000000000004,0.15
2022,1,26,15,0,390,676,812,532,211,130,28.200000000000003,47.85,0.15
2022,1,26,16,0,110,454,712,454,712,110,27.400000000000002,61.03,0.15
2022,1,26,17,0,80,209,490,209,490,80,25.8,74.76,0.15
2022,1,26,18,0,8,12,29,8,0,11,24.5,88.56,0.15
2022,1,26,19,0,0,0,0,0,0,0,24.200000000000003,103.04,0.15
2022,1,26,20,0,0,0,0,0,0,0,23.900000000000002,117.25,0.15
2022,1,26,21,0,0,0,0,0,0,0,23.400000000000002,131.4,0.15
2022,1,26,22,0,0,0,0,0,0,0,22.900000000000002,145.25,0.15
2022,1,26,23,0,0,0,0,0,0,0,22.6,158.16,0.15
2022,1,27,0,0,0,0,0,0,0,0,22.3,166.84,0.15
2022,1,27,1,0,0,0,0,0,0,0,22,162.75,0.15
2022,1,27,2,0,0,0,0,0,0,0,21.5,150.85,0.15
2022,1,27,3,0,0,0,0,0,0,0,21.200000000000003,137.25,0.15
2022,1,27,4,0,0,0,0,0,0,0,20.900000000000002,123.18,0.15
2022,1,27,5,0,0,0,0,0,0,0,20.6,108.98,0.15
2022,1,27,6,0,0,0,0,0,0,0,20.6,94.76,0.15
2022,1,27,7,0,15,104,231,15,0,66,21.200000000000003,80.55,0.15
2022,1,27,8,0,98,337,543,98,0,122,22.1,66.67,0.15
2022,1,27,9,0,87,571,702,87,0,150,23,53.18,0.15
2022,1,27,10,0,287,761,779,288,1,170,25.1,40.550000000000004,0.15
2022,1,27,11,0,389,898,844,395,6,167,26.700000000000003,29.94,0.15
2022,1,27,12,0,247,960,878,247,0,159,28,24.19,0.15
2022,1,27,13,0,518,938,872,705,209,158,28.8,26.67,0.15
2022,1,27,14,0,428,842,862,715,353,142,29,35.7,0.15
2022,1,27,15,0,124,676,820,676,820,124,28.6,47.69,0.15
2022,1,27,16,0,103,458,730,458,730,103,27.6,60.9,0.15
2022,1,27,17,0,147,214,535,164,64,72,26,74.66,0.15
2022,1,27,18,0,12,14,50,14,50,12,24.5,88.49,0.15
2022,1,27,19,0,0,0,0,0,0,0,23.8,102.98,0.15
2022,1,27,20,0,0,0,0,0,0,0,23.1,117.22,0.15
2022,1,27,21,0,0,0,0,0,0,0,22.400000000000002,131.39000000000001,0.15
2022,1,27,22,0,0,0,0,0,0,0,22,145.28,0.15
2022,1,27,23,0,0,0,0,0,0,0,21.6,158.27,0.15
2022,1,28,0,0,0,0,0,0,0,0,21.1,167.08,0.15
2022,1,28,1,0,0,0,0,0,0,0,20.900000000000002,162.97,0.15
2022,1,28,2,0,0,0,0,0,0,0,20.700000000000003,150.99,0.15
2022,1,28,3,0,0,0,0,0,0,0,20.3,137.35,0.15
2022,1,28,4,0,0,0,0,0,0,0,19.8,123.25,0.15
2022,1,28,5,0,0,0,0,0,0,0,19.5,109.02,0.15
2022,1,28,6,0,0,0,0,0,0,0,19.400000000000002,94.78,0.15
2022,1,28,7,0,61,112,313,112,313,61,20.8,80.55,0.15
2022,1,28,8,0,101,357,647,357,647,101,22.5,66.65,0.15
2022,1,28,9,0,116,600,807,600,807,116,24.900000000000002,53.13,0.15
2022,1,28,10,0,124,797,884,797,884,124,27.1,40.45,0.15
2022,1,28,11,0,474,934,931,764,335,126,28.5,29.76,0.15
2022,1,28,12,0,125,995,952,995,952,125,29.3,23.94,0.15
2022,1,28,13,0,460,968,927,489,33,137,29.8,26.42,0.15
2022,1,28,14,0,126,869,912,869,912,126,29.900000000000002,35.5,0.15
2022,1,28,15,0,111,701,874,701,874,111,29.400000000000002,47.54,0.15
2022,1,28,16,0,94,478,786,478,786,94,28.400000000000002,60.78,0.15
2022,1,28,17,0,68,225,592,225,592,68,26.200000000000003,74.57000000000001,0.15
2022,1,28,18,0,13,15,78,15,78,13,23.6,88.42,0.15
2022,1,28,19,0,0,0,0,0,0,0,22,102.93,0.15
2022,1,28,20,0,0,0,0,0,0,0,20.8,117.19,0.15
2022,1,28,21,0,0,0,0,0,0,0,19.900000000000002,131.38,0.15
2022,1,28,22,0,0,0,0,0,0,0,19.3,145.32,0.15
2022,1,28,23,0,0,0,0,0,0,0,19,158.37,0.15
2022,1,29,0,0,0,0,0,0,0,0,18.6,167.32,0.15
2022,1,29,1,0,0,0,0,0,0,0,18.1,163.19,0.15
2022,1,29,2,0,0,0,0,0,0,0,17.7,151.13,0.15
2022,1,29,3,0,0,0,0,0,0,0,17.5,137.44,0.15
2022,1,29,4,0,0,0,0,0,0,0,17.3,123.32000000000001,0.15
2022,1,29,5,0,0,0,0,0,0,0,17.1,109.07000000000001,0.15
2022,1,29,6,0,0,0,0,0,0,0,17.1,94.81,0.15
2022,1,29,7,0,69,107,227,107,227,69,18.7,80.55,0.15
2022,1,29,8,0,127,346,552,346,552,127,20.3,66.63,0.15
2022,1,29,9,0,144,589,740,589,740,144,22.8,53.07,0.15
2022,1,29,10,0,137,795,862,795,862,137,26,40.34,0.15
2022,1,29,11,0,138,931,913,931,913,138,28.1,29.580000000000002,0.15
2022,1,29,12,0,513,991,935,661,162,135,29.3,23.68,0.15
2022,1,29,13,0,475,960,904,541,74,149,29.700000000000003,26.16,0.15
2022,1,29,14,0,462,859,883,699,290,138,29.6,35.300000000000004,0.15
2022,1,29,15,0,122,689,838,689,838,122,29.1,47.38,0.15
2022,1,29,16,0,102,468,748,468,748,102,28.1,60.660000000000004,0.15
2022,1,29,17,0,73,218,541,218,541,73,26.1,74.47,0.15
2022,1,29,18,0,12,13,61,13,61,12,23.700000000000003,88.35000000000001,0.15
2022,1,29,19,0,0,0,0,0,0,0,22.5,102.88,0.15
2022,1,29,20,0,0,0,0,0,0,0,22,117.16,0.15
2022,1,29,21,0,0,0,0,0,0,0,21.5,131.38,0.15
2022,1,29,22,0,0,0,0,0,0,0,20.900000000000002,145.35,0.15
2022,1,29,23,0,0,0,0,0,0,0,20.400000000000002,158.48,0.15
2022,1,30,0,0,0,0,0,0,0,0,19.900000000000002,167.57,0.15
2022,1,30,1,0,0,0,0,0,0,0,19.200000000000003,163.41,0.15
2022,1,30,2,0,0,0,0,0,0,0,18.7,151.27,0.15
2022,1,30,3,0,0,0,0,0,0,0,18.400000000000002,137.54,0.15
2022,1,30,4,0,0,0,0,0,0,0,18.3,123.39,0.15
2022,1,30,5,0,0,0,0,0,0,0,18.3,109.11,0.15
2022,1,30,6,0,0,0,0,0,0,0,18.5,94.83,0.15
2022,1,30,7,0,42,107,237,42,0,68,19.8,80.55,0.15
2022,1,30,8,0,118,348,565,118,0,123,21.200000000000003,66.6,0.15
2022,1,30,9,0,233,589,746,234,2,140,23.8,53,0.15
2022,1,30,10,0,250,787,838,251,1,147,26.5,40.230000000000004,0.15
2022,1,30,11,0,149,925,891,925,891,149,28.1,29.400000000000002,0.15
2022,1,30,12,0,146,986,915,986,915,146,29,23.41,0.15
2022,1,30,13,0,469,973,944,537,75,124,29.6,25.900000000000002,0.15
2022,1,30,14,0,445,873,924,543,121,117,29.8,35.09,0.15
2022,1,30,15,0,381,702,879,547,244,105,29.400000000000002,47.230000000000004,0.15
2022,1,30,16,0,90,480,793,480,793,90,28.400000000000002,60.54,0.15
2022,1,30,17,0,109,228,609,110,2,64,26.400000000000002,74.38,0.15
2022,1,30,18,0,9,17,100,9,0,14,23.8,88.29,0.15
2022,1,30,19,0,0,0,0,0,0,0,22.400000000000002,102.83,0.14
2022,1,30,20,0,0,0,0,0,0,0,21.6,117.14,0.14
2022,1,30,21,0,0,0,0,0,0,0,21.3,131.38,0.14
2022,1,30,22,0,0,0,0,0,0,0,20.900000000000002,145.39000000000001,0.14
2022,1,30,23,0,0,0,0,0,0,0,20.5,158.59,0.14
2022,1,31,0,0,0,0,0,0,0,0,20,167.83,0.14
2022,1,31,1,0,0,0,0,0,0,0,19.5,163.63,0.14
